he-en	gold	113	The active stage of labor	-1	-1	no-error
he-en	gold	114	The active stage of labor begins when the opening of the cervix reaches a diameter of 4 inches [10 cm] and ends with the birth of a baby.	137	137	major
he-en	gold	115	Pregnancy and the Avoidance of C-section	0	9	major
he-en	gold	116	In some cases, a dysfunctional birth develops, which is the lack of progression of the active birth process. In such cases a caesarean section is usually performed, in order to prevent various damages that may be caused to the fetus due to delayed birth.	-1	-1	no-error
he-en	gold	117	"There are instances where failure to perform a cesarean on time can cause irreversible harm to the fetus, explained attorney Rafe-Lingenza. ""For example, we have handled a medical malpractice case involving the death of a newborn resulting from a significant delay in having a caesarian."	45 130 162 287	55 138 169 287	minor minor minor major
he-en	gold	118	Carelessly giving birth to a vacuum	0	35	major
he-en	gold	119	"In situations where there is a significant danger to the mother or fetus requiring a particularly rapid termination of labor, a vacuum delivery is sometimes performed. This process involves placing a ""dope"" on the foetus's head and forcibly pulling it out. Naturally, this action is hazardous and can cause harm to both the embryo and the woman giving birth and therefore requires great care, precision, and skill."	-1	-1	no-error
he-en	gold	120	In these cases, medical negligence may be manifested by the physician not following the mandatory guidelines and performing the operation despite the existence of a contraindication, such as when the fetal head is too high in the pelvis, or performs it for too long or when despite several failed attempts the doctor continues and repeats the procedure more than the allowed number of times.	391	391	major
he-en	gold	121	Paralysis in the name of ERB	0	28	major
he-en	gold	122	Paralysis is caused by congenital nerve damage to the brachial plexus (a network of nerves that connects the spine and the upper part of the shoulder) and when it occurs during childbirth it is advisable to check whether the damage occurred as a result of negligence by the delivery team. The damage is manifested by weakness of muscles in the hand and can reach complete paralysus of all the arm.	0 372 397	9 381 397	major minor major
he-en	gold	123	When should you suspect paralysis as a result of medical negligence? In cases where a weight assessment of the fetus indicates that it is a chromosomal foetus, i.e. expected to be born weighing more than 4.5 kg and according to the guidelines, a caesarean delivery is preferable. When the child's weight is greater than 4 kg, Caesarian should be considered in light of risk factors including gestational diabetes and the length of second stage of labor.	140 453	151 453	major major
he-en	gold	124	"Indeed, in 2694/90 B.C.E., the Supreme Court ruled that ""the risk of shoulder formation during birth can be predicted in advance with some degree of accuracy, and the way to prevent the formation, where it is likely to occur, is by cesarean section""."	19 78 186	24 87 195	major major major
he-en	gold	125	Exit phase of the placenta	0	17	major
he-en	gold	126	The separation of the placenta from the uterus and its exit occurs due to the contraction of a womb after the delivery and is accompanied by bleeding. The process usually lasts for up to half an hour from when the baby is delivered and often happens spontaneously, without the involvement of medical staff.	306	306	major
he-en	gold	127	"During this stage, complications can occur that can cause serious damage to the fetus. One known complication due to uterine fibroids is called ""Ashman's syndrome"", the abnormal scarring of the womb resulting from inflammation caused by excessive fibrosis, a phenomenon that affects the cervix in a way that does not allow the pregnancy to proceed."	80 117 145 247 323 348 287 337	85 133 151 255 326 348 293 347	major major major major major major major major
he-en	gold	128	Death at birth	0	14	major
he-en	gold	129	In these cases, the event that was supposed to bring happiness and joy to the whole family turns, unfortunately, into the most tragic event for it.	0	0	major
he-en	gold	130	"For example, attorney Reif-Lingenza told us, ""our firm filed a case involving the death of a newborn, where in that case the medical staff ignored and failed to respond to the worrisome vital signs of the birth, for long hours, and delayed the diagnosis of massive and uncontrollable bleeding that occurred as a known complication of her underlying disease""."	27 93 201	35 100 210	minor major major
he-en	gold	131	"In another case, explained attorney Reif-Lingenza, ""our firm represented the relatives of a woman who died after giving birth to twins as a result of bleeding from an improperly sewn caesarean section. In that case the woman complained of severe pain and weakness after surgery, but the medical staff did not properly address her complaints and her clinical condition, responding only late after her body systems began to collapse, which led to her death""."	41	49	minor
he-en	gold	132	Loss of uterus	-1	-1	no-error
he-en	gold	133	"In serious cases, medical negligence at birth can lead to a hysterectomy, says lawyer Rafe Lingeza: ""Our firm filed a lawsuit against a hospital on the grounds that it removed a uterus because of medical malpractice after childbirth. In that case, the woman, a 31-year-old, lost her womb due to inadequate treatment of massive bleeding observed by the medical team after birth and yet no timely action was taken to prevent the damage""."	91 165	98 175	minor major
he-en	gold	134	What are the compensation claims for medical negligence in childbirth?	-1	-1	no-error
he-en	gold	135	Childbirth compensation for injury due to medical negligence at birth includes many damage components, with the most significant amounts being for pain and suffering, nursing and wage treatment, loss of wages and pensions to the victim and even to his parents and other damages. Compensation terminated to an injured minor for wage and pension losses is calculated in most cases on the basis of the average wage in the household.	28 137 179 292 419	34 142 193 302 428	major minor major major major
he-en	gold	136	"The amount of compensation is determined on a case-by-case basis for the child and his or her circumstances, says attorney Reif-Lingenza. She adds that ""today, most medical malpractice claims are settled in a compromise that weighs the likelihood and risk of each party in the proceedings"", adding, however, ""there are cases where the case ends only with a verdict, where if the lawsuit is not dismissed, the plaintiffs will receive full damages for all of their losses and, for example, as part of a second claim from the Office of the Attorney General to the Court of Appeals, which ruled that the defendant could be compensated for a loss of tens of millions of dollars""."	0 128 523 596	0 136 577 672	major minor major major
he-en	gold	137	In Summary	-1	-1	no-error
he-en	gold	138	Medical malpractice in childbirth is undoubtedly every family's nightmare. In such cases, a proper legal examination of the sequence of events that led to the tragic outcome, by an attorney skilled in handling medical negligence claims, can help you win the compensation you deserve.	-1	-1	no-error
he-en	gold	139	The surgeon ruptured the heart and the patient died.	0	0	major
he-en	gold	140	"This is the first procedure performed by Dr. Fars Abu-Aker as director of the hospital's chest surgery unit • The chairman of a medical committee complained that the director, Dr Angell, was warned before his appointment • Hospital: ""He is valued and experienced"""	45 54 126 128 179	49 58 127 145 185	major minor minor major minor
he-en	gold	141	A terrible mistake was made at Wolfson State Hospital in Holon, when during an operation the doctor tore open the patient's heart, leading to his tragic death.	-1	-1	no-error
he-en	gold	142	The operation on an 83-year-old lung cancer patient was performed on April 19. It was the first operation performed by Dr. Pras Abu-Aker at the hospital after his appointment as director of the chest surgery unit at Wolfson. During the operation, which was designed to drain the area surrounding the patient's heart, the surgeon accidentally caused a large tear in the heart that led to severe bleeding and caused death.	132 123	136 127	minor major
he-en	gold	143	However, the unusual complication opened a Pandora's box, which raised serious questions regarding the management of the hospital. The Director of Oncology Institute and Chairman of Medical Committee, Dr. Ronen Brenner, demanded an investigation into the matter in a letter he forwarded to the Hospital Administrator, Drs. Anat Angell.	182 277 328 303 318	199 286 334 316 321	major minor minor minor minor
he-en	gold	144	A giant hole in the heart	-1	-1	no-error
he-en	gold	145	According to Dr. Brenner's letter, the patient had been sober, functioning, and being treated by his hand for the past four years. Recently, his disease had spread and an abnormal accumulation of fluid was found inside the atrium, where the heart muscle is located. Also, surgeon dr. Abu Akkar was impressed that he could perform the operation.	94 80 241 223 288	105 93 246 229 293	major minor minor major minor
he-en	gold	146	"According to the complaint, a serious malfunction occurred in the operation, and Dr. Hagi Dekal, director of the Division of Cardiothoracic Surgery at Wolfson, who was at the time operating on a child in an adjacent room, ""was rushed to an operating table and saw a huge hole in his heart"". He said the heart was emptied of blood, the blood pressure was zero and the surgical approach was wrong."	38 237	49 239	minor minor
he-en	gold	147	The sister band was created to continue the shows in the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of the Hall of Fame.	0	22	major
he-en	gold	148	Additionally, Dr. Brenner said that Dekel approached him and told him that he was not professionally and personally suited to manage a chest surgery unit at Wolfson. However, despite his explicit warnings and even though he should have been the chest surgeon's direct manager, Engel made a bid without sharing it and accepted D.A. for the position.	75 133 277 310 326 317	77 134 282 312 329 325	major minor minor major major minor
he-en	gold	149	"Another noted: ""It is a simple procedure, lasting only a few minutes"", adding, ""One cannot ignore the flawed process of hiring Dr. Abu Akkar. The question arises as to whether there is direct responsibility on the part of Engel for the failure of the operation and the patient's death""."	0 135 120 222	7 140 126 227	major minor minor minor
he-en	gold	150	An experienced surgeon	-1	-1	no-error
he-en	gold	151	Israel Today was presented with information and statements from other senior doctors that reinforce the questions raised in Dr. Ron Brenner's case.	128 132	131 146	major major
he-en	gold	152	"Dr. Mordechai Shamounov, director of surgery at A. Wolfson, responded to Brenner's complaint, writing that Abu Akkar is ""one of the most experienced surgeons in the country, but a relatively young breast-surgeon"". He also added that he was selected in a proper auction and that Dackel did not take part in it, in line with his statements about his desire to ""disengage"" from the chest unit."	14 37 111 278 390	23 58 116 284 390	major major minor minor major
he-en	gold	153	The composer Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad Rad	0	22	major
he-en	gold	154	"Dr. Shamounov writes that since he started work on April 10 and is entitled to 100 days' grace, ""all the doctors at the hospital have been impressed by his professionalism, motivation and willingness to work. He has performed dozens of similar procedures, and unfortunately the present case ended as it did""."	4 32 26	13 34 31	major major major
he-en	gold	155	"The Wolfson Hospital said in a statement: ""We share the family's grief. This is the patient of oncologist Dr. Ron Brenner. The breast surgeon mentioned in the article is a respected and long-time surgical practitioner, and he has been selected by a tender to manage the Breast Surgery Unit affiliated with the Department of surgery at Wolfsburg Hospital."	335	344	major
he-en	gold	156	According to Dr. Haji Dackel, his quotes are inaccurate and out of context. It should be noted that this is a patient who was unfortunately in a very critical condition. The hospital is investigating the details of the case transparently, and the Ministry of Health is aware of these details.	22	28	minor
he-en	gold	157	Electricity in your pocket: The cost of not closing coal plants in June - one billion dollars	86	93	major
he-en	gold	158	"Report of the Knesset Research and Information Center: Failure to close coal-fired power plants by the June 2022 deadline is estimated at NIS 1 billion. • Electricity company: ""Fuel use policy is written first and foremost by Ministry of Energy"""	-1	-1	no-error
he-en	gold	159	The economic cost of not closing coal plants by the June 2022 deadline is estimated at NIS 1 billion for 2022, according to a report from the Knesset Research and Information Center.	-1	-1	no-error
he-en	gold	160	According to the report, this cost is reflected in the price of electricity to consumers, which is expected to rise in coming months due to higher coal prices.	90	107	minor
he-en	gold	161	In addition, an additional excess of about 900,000 tons of coal is expected to be used in 2023, resulting in additional costs to the electricity industry from the non-closure of the power plants, assuming that the price of natural gas remains significantly lower than that of charcoal.	145 182 276	153 194 284	major minor major
he-en	gold	162	The report said that a reduction of about a billion shekels in electricity tariffs in 2022 would mean a 4 percent decrease in the rate of consumption for households.	130 165 154	149 165 164	major major minor
he-en	gold	163	During the Winter War (explosed on November 30th, 1939) the U.S. U.S. U.S. piloted a D.XXI poker battle plane. Our first air victory was recorded on December 19th, 1939, after an U.S. U.S. U.S. U.S. U.S. U.S. U.S. U.S. U.S. U.S. U.S. U.S. U.S. U.S. U.S. U.S. U.S. U.S. U.S. U.S. U.S. U. U.S. U.S. U.S. U. U.S. U. U.S. U. U.S. U. U.S. U. U. U.S. U. U. U.S. U. U. U. U	0	22	major
he-en	gold	164	It should be noted that as part of the electricity reform, it was decided, among other things, to establish a subsidiary of Electricity Corporation, which would set up natural gas-fired units, designed to replace the 4-1 carbon units at the Ravin Lights site.	241	253	major
he-en	gold	165	Following this decision, a government resolution was adopted in July 2018, stating that the 4-1 coal-fired generating units at the Ural Rabin power plant should cease operations. Timelines were set by the resolution, so that construction of the first unit on natural gas will start in January 2020 and operation will begin in June 2022, and accordingly, the four-1 COG units will also stop operating at that time.	53 92 131 245 358 365	60 95 135 270 364 368	minor minor major major major major
he-en	gold	166	"In response, the electricity company said: ""Fuel use policy is written first and foremost by the Ministry of Energy. In accordance with the decisions of the ministry, a policy of reducing coal use to the minimum possible has been implemented in Israel for several years even when the price of charcoal is lower than that of gas""."	17 63 293	36 70 301	minor minor major
he-en	gold	167	A travel warning to Istanbul: Surprising news for Israelis from Turkish Airlines	0	1	major
he-en	gold	168	Turkish Airlines and Pegasus will allow Israelis to change the destination or time of their flight.	-1	-1	no-error
he-en	gold	169	News for Israelis who booked tickets to Turkey before the travel warning: Airlines will allow flight times to be changed.	-1	-1	no-error
he-en	gold	170	"Reminder: Earlier this week the Counter-Terrorism Headquarters raised the severity of the travel warning to Istanbul to level four. This is the highest level and means ""High threat level: Do not enter this country and in case of stay, leave the country as soon as possible""."	-1	-1	no-error
he-en	gold	171	Turkish Airlines and Pegasus have announced that they will allow Israelis who booked their flight before the travel warning was issued, i.e. before 13.6.22, to change their destination or flight time.	148 200	155 200	minor major
he-en	gold	172	"Tourism Minister Rezabozov said: ""Israeli citizens should not have to pay an economic price because of terrorist threats. I am glad that major airlines like Turkish Airlines and Pegasus have responded to our request and I hope that other companies will give a similar response to all Israeli citizens who canceled their holidays in Turkey due to the severe travel warning""."	17	26	major
he-en	gold	173	With an investment of 200 million shekels, the new resort will open near Lard.	-1	-1	no-error
he-en	gold	174	The Desert Flourishes: Another luxury hotel due to open in three years • Chef restaurants, private swimming pools, and 110 rooms are just a small part of what the hotel has to offer • All details in this article	73	89	major
he-en	gold	175	They were involved in 14 eastern eastern states and their allies under the leadership of the Soviet Union, which initiated the invasion of the eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern easters.	0	22	major
he-en	gold	176	7MINDS from Beit Fatal and the White City Real Estate Company have jointly purchased a plot of land covering about 20 acres in the Judean Desert, where they will build a luxury resort with an investment of about 200 million shekels. The hotel will be built on the same land where a hotel was built by her that was demolished about a year ago.	7 115 298	22 123 304	major major major
he-en	gold	177	The resort will open in just three years and will have 110 rooms, some of which will feature private pools. The hotel will also have three communal pool, spa, chef restaurants, entertainment complex, gym and more.	154 159 177 200	157 175 198 203	minor major minor minor
he-en	gold	178	Responsible for the culinary side of the hotel will be Chef Ren Samoli of Klaro Restaurant, who will build the menu, which is expected to have a unique concept from the resort.	60 74 160	70 79 164	major minor major
he-en	gold	179	"The mayor of Arad, Attorney-at-Law Nissan Ben Hamo, congratulated the project: ""The decision to build a new and luxurious hotel in the vicinity of Erad gives the official seal of approval to the amazing contribution that Erade has made to tourism in recent years. I am proud of the choice made by the entrepreneurs and convinced that it will be a joint success as it unlocks enormous tourist potential""."	147 203 221 236	151 215 226 246	minor major minor major
he-en	gold	180	"Police official: ""Government policy and goal setting are required"""	-1	-1	no-error
he-en	gold	181	The Israeli police have launched an operation to evict illegal residents, but there is still a long way to go.	49 110	72 110	major major
he-en	gold	182	If you want to deal with the phenomenon of illegal residents, you need a government policy, from which you have to define goals, tasks and responsibilities. Today there is no single factor in the State of Israel that includes all this issue, a senior police official tells Israel Today.	51 115 217	60 121 225	major minor minor
he-en	gold	183	Until a month and a half ago, before the security situation worsened, the phenomenon was manifested by 20,000 to 30,000 Palestinians entering daily through breaches in the fence.	120 178	132 178	minor major
he-en	gold	184	It should be noted that Palestinians have been employed in Israel since the end of the Six-Day War, and the number of permits in each branch is limited to a cap that determines the political rank according to the security, economic and political situation in the State of Israel. Permits are issued by the IDF through the Directorate of Coordination and Liaison.	134 166 362	140 195 362	major major major
he-en	gold	185	"It should be emphasized that while the perpetrators of the attacks in Ariel, Dizengoff, and Balad were considered terrorists, they were not under surveillance because they had not previously been convicted of any criminal offense that required security forces to monitor their movements. ""Therefore, there is no point in their entering through the breaches in the fence"", says a senior security official."	92 146 309 404	97 158 317 404	major major major major
he-en	gold	186	Thousands of arrests	-1	-1	no-error
he-en	gold	187	About 600 of them were investigated and opened criminal cases, and about 200 were imprisoned. According to the policy of the police prosecution, proceedings against illegal residents are carried out only against targeted criminals or repeat offenders (recidivists).	0 265 40 173 212	0 265 61 182 220	major major major major major
he-en	gold	188	According to the law, if an illegal resident is caught within 50 to 100 meters of each side of the separation fence, treatment is carried out by the military prosecutor. Data received by Israel Today shows that in 2021 40,010 illegal residents, travelers and passengers were treated by police.	36 117 234 245 259 275 293	44 141 243 254 269 282 293	major major major major major major major
he-en	gold	189	"The number of employers, commuters and passengers treated by the police in 2021 was 6,537. 469 were arrested, and 5,640 criminal cases were opened. ""The foundations of the praise phenomenon do not depend on police, the IDF, Israeli society or Palestinian society. They are dependent on other factors"", says a law enforcement official."	25 39 50 172 334	34 49 57 178 334	major major major major major
he-en	gold	190	"Legal sources claim that the decision to charge a fine only began with his third arrest, partly because the courts cannot cope with the number of arrests being made every day. ""He who examines the punishment will find that it is not deterrent""."	41 59 60 89	54 60 70 95	major major major major
he-en	gold	191	There's a lot of complexity.	-1	-1	no-error
he-en	gold	192	"A fugitive, says a police official, ""is a complex person. He may be a family man who comes to the country to work to earn a few shekels and come back. It's the basic platform, and many types of fugitives who come to commit crimes or attacks wear it""."	2 85 140 241 194	10 93 149 248 203	major major major major major
he-en	gold	193	"In the past, 16-year-old illegal residents have been caught by police, and even children as young as 8 and 10 are sent by their parents to roadside junctions to earn a few shekels a day. ""It also complicates matters, because in such cases we have to bring the parents in and charge them with negligence"", says a senior police officer."	0 33 182	0 42 186	major major minor
he-en	gold	194	Most Palestinians are employed in Israel in manual jobs. The most unusual are electrical work or advanced construction work. In the past there were also local authorities employing inhabitants in garbage collection, mainly in the north.	181	192	major
he-en	gold	195	Of the 34 crossing points, there are about 18 main ones. There are vehicles and goods crossings, some passages that only people pass through and others that are both as well. All the passes are controlled by the IDF and the Transit Authority.	166 183 224 242	173 189 241 242	major major major major
he-en	gold	196	"There are those who do it for a living and there are gangs whose main occupation is transporting people, says a senior police official, ""usually mostly Israeli Arabs, who speak the same language and correspond with them. It can be as much as 100 shekels to 300 shillings per person. Registered companies don't do this, because if the company is caught, it will be shut down""."	97 261	103 270	major major
he-en	gold	197	"A taxi driver who works with licenses in accordance with the license and insurance, who picks up Palestinians at orderly points and at fixed hours, including by ordered appointment, does not break the law, says a senior police official, ""Those who know they are pickup trucks, usually pick them up overnight at hidden points including unloading at concealed points. Most of these guys drive with a vehicle from Azukem because they know that they will be confiscated their vehicle and they prefer to drive in an old one""."	0 158 262 411 441 454	0 180 275 417 445 465	major major major major major major
he-en	gold	198	The wave is approaching its peak: about 38,000 confirmed yesterday, another increase in the number of patients in critical condition	-1	-1	no-error
he-en	gold	199	Extremely high rate of infection • Positive rate - 11.3% • Promotes more than 2 infections • Due to overcrowding: In Odessa, preparations are underway to open the third coronavirus ward	59 117	90 123	major major
he-en	gold	200	The omicron pandemic is raging and the overcrowding is already being felt in hospitals: 37,847 people were diagnosed yesterday (Monday) with coronavirus. This is according to data published this morning on the website of the Ministry of Health, as of 10:00 a.m.	261	261	major
he-en	gold	201	Out of 359,628 tests yesterday - 11.38 percent were positive. There are currently 185,753 active carriers in Israel. In terms of hospitalization data, 247 patients are in critical condition and 59 of them are breathing.	0 219 205	0 219 218	major major major
he-en	gold	202	Remember, yesterday the data presentation changed, and the verified ones include those who passed PCR tests in addition to the infected that passed institutional antigen testing.	91 141	97 147	major major
he-en	gold	203	"The Hadassah Medical Center reported this morning that 63 patients are hospitalized in two coronavirus wards in Ankaram. Among the patients, six are in critical (respiratory) condition and 18 in a critical condition. The hospital noted that ""two coronavirus Wards are fully injected, and our teams are already preparing a third coronavirus ward""."	112 162 195 268	119 173 205 282	major major major major
he-en	gold	204	148,503 people are in isolation (36,817 were added yesterday). 3,743 medical staff are isolated, including 542 doctors. Another 1,008 isolates are brothers and sisters, and 2,193 from other professions.	147	167	major
he-en	gold	205	Co-produced by Yuri Yalon	3	11	minor
he-en	gold	206	"Yellow Celebrations: ""It felt like the whole world was against us"""	-1	-1	no-error
he-en	gold	207	"The Yellows happy after 78:83 about the Jerusalem Arena worker: ""We came back to play like the T.A. players should play"" • About the conversation of Emi Biton in the locker room, the first positive diagnosis of Zizzi's injury and the approval of the management to buy"	30 56 100 149 261 211	35 62 107 152 267 216	major major major minor minor major
he-en	gold	208	1. A great sense of relief is recorded this morning (Monday) among the people of Makkah after the important and prestigious 78:83 yesterday at the Jerusalem Labor Fair.	81 147 146	87 167 147	major major major
he-en	gold	209	The players and management embraced coach Yannis Sporopoulos who looked very excited at the end. The opener and the laser beam poured water with enthusiasm on Derrick Williams who excelled in the game, and also the rest of the club smiled a big smile of happiness that showed how much pressure was released after the last losing streak.	42 97 112 180	60 107 126 188	major major major minor
he-en	gold	210	They, too, feared defeat by a great opponent who would further undermine the system.	84 28	84 44	major minor
he-en	gold	211	"There's an incredible connection between Yannis and me in the locker room, Oz Blazer said. ""We know it wasn't easy for him either, a lot of pressure was released. We've been looking forward to it, even the way we played."	52 78 220	54 84 220	major minor major
he-en	gold	212	His words had a big impact on how we came out and played on the court, Maccabi players said.	0	0	major
he-en	gold	213	"I believe this game will change the momentum for us, added Blazer. ""We lost a lot of games at the end and this time they led a few minutes and we didn't break."	-1	-1	no-error
he-en	gold	214	In the last games we were under a lot of pressure, Yanis told us that if we are released we will win these games. I believe that this victory will take us forward. Many eyes on us and this was the feeling of the whole world against us, I am proud to go into this war, we disconnect everything around and look only at ourselves.	51 80 169 193	56 88 176 196	minor major minor minor
he-en	gold	215	3. Aneta Žižić, who injured her right knee during the final quarter, was examined by the medical team in the dressing room and the initial diagnosis was not serious. The doctors will check how the Knee will respond today and then find out how many rest days he will need to recover.	3 3 28 197 202 282	8 14 31 201 214 282	minor major major minor minor major
he-en	gold	216	4. In addition to the strong support given by the management of Spartak and the professional team, at a meeting held on Thursday, professional manager Nikola Večić was given the green light to bring in one or two players to strengthen the team. The Yellows hope to add a quality acquisition soon.	61 158 279	71 163 290	major major minor
he-en	gold	217	Double standards: In Russia you cancel a show but in Israel you didn't?: Nick Cave responds to criticism	-1	-1	no-error
he-en	gold	218	"The singer responded to criticism from a Turkish fan, who accused him of double standards. • Singer in response: ""The invasion of Ukraine is very different from the Israeli-Palestinian conflict"""	-1	-1	no-error
he-en	gold	219	In doing so, the esteemed Australian singer joined artists and bands such as Iggy Pop, Green Day, and Franz Ferdinand, who had also canceled shows in the invading country. But in Kiev's case, his cancellation notice took a slightly different turn. A Turkish fan named Ahmet Temir is a fan of his painting, as in 2017 he refused to cancel two concerts in Israel, despite much criticism from pro-Palestinian organizations.	0 274 280	0 279 304	major major major
he-en	gold	220	"During his visit to Israel, then-Kayev told local media: ""In the end, I'm here for two reasons: the first reason is because I love Israel and the Israelis, the second reason being that I am against anyone who tries to censor and silence musicians""."	28 248	38 248	major major
he-en	gold	221	"What bothers me about your post on Ukraine, Ahmed wrote. ""is that you didn't support the Palestinians in this way, who are also suffering from a brutal regime. In fact, you described Israel as a functioning democracy, but in my opinion Israel is first and foremost responsible for Palestinian suffering. This makes me very sad, because you represent a double standard here"", the Turkish fan concluded."	-1	-1	no-error
he-en	gold	222	"But the story doesn't end there, as Kiev chose to reply to Ahmed in a long and detailed letter, in which he emphasized that ""Russia's invasion of Ukraine is very different from the ongoing conflict between Israel and the Palestinians. The first situation is an unprovoked attack by one country on its neighbor, hoping to change the security order of the whole of Europe."	36 59 370	40 64 370	major minor major
he-en	gold	223	"But this is no time for arguments, Akhmet, the singer explained, ""this is a time to unite and support the Ukrainians, whose land is currently undergoing a catastrophe. I have great fans in Russia, and I know many Russians are strongly opposed to the actions of the Putin regime. If I could play for them - I would""."	0	0	major
he-en	gold	224	In the Shadow of Extinction: Three Bird Cubs Born in Iran	3 35	16 39	minor major
he-en	gold	225	Seven Metronites roman, news books, 2001 - consists of two parallel elevations: one describes a young woman living in the south of the eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern eastern.	0	22	major
he-en	gold	226	The world's fastest animal is the victim of brutal hunting, droughts, and deadly road accidents across the Islamic Republic	123 27	123 29	major minor
he-en	gold	227	Three Asian bridal puppies have recently arrived in the Islamic Republic of Iran. This is a rare birth, which only slightly improves the tragic situation of the endangered animal in that country due to forms, hunters and fatal road accidents.	12 41 202	26 48 207	major major major
he-en	gold	228	It is worth noting that the Islamic Republic is one of the last countries in the world where bridesmaids still live in nature.	0 93	1 104	major major
he-en	gold	229	Iran's IRNA news agency reported that the veterinary team, the Turhan National Park Trust in northern Samnan province, decided to have a caesarean birth in captivity. It also said that less than 20 bridesmaids had recently been documented in seven different provinces of the country.	84 63 102 92 198	89 69 108 93 209	major minor minor major major
he-en	gold	230	Due to the threat of extinction, the UN implemented a protection program for them back in 2001. Now, in Iran, it is hoped that the new arrivals could lead to a future increase in the brindle population.	135 183	143 190	major major
he-en	gold	231	Last January, Iran's Deputy Minister of Environment Hassan Akbari said that the brothel population in the country had dropped dramatically from 100 in 2010 to just 12.	80	87	major
he-en	gold	232	Their situation is extremely serious, Akbari said, noting that bridesmaids have fallen victim to drought in their habitat, hunting and even road accidents.	63	74	major
he-en	gold	233	Bearded vultures are considered the fastest animals in the world, reaching speeds of up to 100 km/h. They can be found in various locations across the globe, from India to Senegal in West Africa.	0	16	major
he-en	gold	234	"Musk waits for Trump's return: ""It was wrong to block him"""	-1	-1	no-error
he-en	gold	235	"Twitter's new buyer said he would reverse the decision, which led to the blocking of the former US president. • ""I think it was a mistake"", admits"	140	146	minor
he-en	gold	236	Tesla and SpaceX owner Elon Musk, who recently acquired Twitter in a $44 billion deal, said Tuesday that he intends to bring Trump back to the social network, which blocked him while he was president, after riots by his supporters on Capitol Hill following his election loss to Democratic nominee Joe Biden.	-1	-1	no-error
he-en	gold	237	"I do think it was wrong to ban Donald Trump. I think that was a mistake, he said. ""If there are wrong and bad tweets, they have to be deleted or made invisible, and the suspension - the temporary one - is appropriate, but not a permanent ban"", Musk explained."	-1	-1	no-error
he-en	gold	238	Wade Baldwin may be joining the T.A.	28	35	major
he-en	gold	239	The Yellows have been in contact with a Baskonia star this past season and are hoping to add him to complete the backline for the 2022/23 season.	38 49	39 58	minor major
he-en	gold	240	Guard Wade Baldwin may be joining the Yellow Jackets and completing the backline for the 2022-23 season.	0 68 71 38	0 71 72 52	major minor major minor
